m,sample_idx,m_norm,db_at_event,local_mean_db,local_std_db,pre_mean_db,post_mean_db,loss_dB,peak_above_bg_dB,pre_slope_dB_per_km,post_slope_dB_per_km,slope_change_dB_per_km,derivative_at_event_dB_per_km,max_pre_derivative,min_post_derivative,pre_std_db,post_std_db,post_to_pre_std_ratio,peak_width_m,local_range_db,file,event_no_in_file,gt_m,label,expected_length_m
47.541,148,0.238018,-15.876,-15.6003,0.8634,-14.6553,-16.8821,2.2268,1.248,-26.9528,-169.5161,-142.5632,-1545.4545,-73.6677,-1545.4545,0.1728,0.3508,2.0296,0.0,2.557,class2_2026_04_27_15_46_41.csv,0,47.54,bend,199.737
127.628,399,0.63898,-8.431,-11.3119,2.8301,-16.493,-17.4849,0.9919,8.677,1219.6472,-2760.6801,-3980.3273,605.0157,9637.931,-2699.0596,2.2918,8.823,3.8498,2.871,8.683,class2_2026_04_27_15_46_41.csv,1,127.63,connector,199.737
131.138,410,0.656553,-17.026,-17.5002,2.5974,-13.3621,-29.0282,15.6661,3.8895,-643.1115,-2878.1965,-2235.085,-2129.4193,-1793.4712,-7749.2163,3.1501,13.0481,4.1422,0.0,8.993,class2_2026_04_27_15_46_41.csv,2,131.14,break,199.737
36.055,112,0.180512,-13.437,-13.8711,0.3998,-14.3331,-14.4604,0.1273,1.289,205.4502,-137.6491,-343.0993,-1092.4765,1495.2978,-1092.4765,0.3882,0.2338,0.6023,1.276,1.193,class3_2026_05_14_13_18_55.csv,0,36.05,connector,199.737
96.678,302,0.484026,-6.424,-11.8998,2.7984,-14.6962,-16.4532,1.7571,8.2865,19.4329,-1690.583,-1710.016,8081.5047,12890.2821,-5554.8589,0.097,8.6542,89.257,1.276,8.314,class3_2026_05_14_13_18_55.csv,1,96.68,connector,199.737
99.55,311,0.498405,-15.699,-15.5599,2.5164,-12.9834,-21.5175,8.5341,3.6445,496.0345,-1083.6886,-1579.7231,-8296.2398,5762.2153,-8296.2398,2.4327,10.3952,4.273,0.0,8.56,class3_2026_05_14_13_18_55.csv,2,99.55,break,199.737
35.417,110,0.177318,-9.53,-11.5964,1.933,-14.2643,-21.2223,6.958,5.3275,373.9101,-5066.5341,-5440.4442,2873.0408,6148.9028,-2697.4922,0.8264,13.4852,16.3187,2.233,5.274,class3_2026_04_27_16_18_00.csv,0,35.42,connector,199.737
37.331,116,0.186901,-13.349,-13.2852,2.2173,-12.9404,-29.3184,16.378,4.8285,1113.1738,-7149.2534,-8262.4273,-2929.4671,-2326.0188,-3166.1426,1.9823,14.8102,7.4713,0.0,7.103,class3_2026_04_27_16_18_00.csv,1,37.33,break,199.737
11.486,35,0.057506,-18.721,-19.617,1.8313,-14.1284,-27.9398,13.8113,1.8395,-1800.0151,-2702.5712,-902.5561,-4856.1713,-178.685,-4856.1713,3.3336,11.7788,3.5334,0.0,5.564,class3_2026_05_14_13_17_52.csv,0,11.49,break,199.737
65.728,205,0.329073,-16.035,-15.8304,0.9178,-14.6622,-17.2953,2.6332,1.3125,-110.2104,-336.4482,-226.2379,-1260.1897,173.9812,-1492.3886,0.2404,0.5062,2.1061,0.0,2.698,class2_2026_04_27_15_51_56.csv,0,65.73,bend,199.737
130.818,409,0.654951,-17.125,-16.9703,2.5693,-13.5929,-29.4268,15.8339,4.458,34.1269,-3964.006,-3998.1329,-1899.9899,-1899.9899,-5537.6191,3.1867,12.9026,4.0488,0.0,8.468,class2_2026_04_27_15_51_56.csv,1,130.82,break,199.737
127.628,399,0.63898,-8.631,-11.4908,2.7961,-16.7676,-19.2936,2.5259,8.803,1294.7292,-2694.3593,-3989.0885,586.2069,9382.4451,-2741.3793,2.3388,11.4547,4.8976,2.871,8.655,class2_2026_04_27_15_51_56.csv,2,127.63,connector,199.737
12.125,37,0.060705,-14.232,-14.5662,0.4793,-13.5937,-16.1557,2.5621,0.28,-257.3056,-449.6074,-192.3018,-145.768,159.995,-1489.0282,0.8388,0.7237,0.8628,0.638,1.458,class2_2026_04_27_16_00_46.csv,0,12.12,bend,199.737
131.138,410,0.656553,-16.776,-17.0624,2.1138,-13.1693,-32.1382,18.9689,3.834,-627.3951,-5843.3947,-5215.9995,-2720.186,-1877.1729,-7114.4232,3.061,14.2329,4.6498,0.0,6.293,class2_2026_04_27_16_00_46.csv,1,131.14,break,199.737
127.947,400,0.640577,-8.725,-10.6498,1.9903,-15.7026,-16.5782,0.8756,8.4865,1721.2204,-2722.9844,-4444.2048,-2029.7806,9484.326,-3213.1661,2.849,4.2004,1.4744,2.871,6.817,class2_2026_04_27_16_00_46.csv,2,127.95,connector,199.737
104.655,327,0.523964,-15.819,-15.9497,0.6513,-14.8968,-16.8511,1.9543,1.372,-182.701,-116.0026,66.6984,-973.3558,-203.7618,-1194.3558,0.3726,0.355,0.9528,0.0,1.945,class2_2026_04_27_15_26_06.csv,0,104.66,bend,199.737
127.628,399,0.63898,-7.963,-10.8904,2.9082,-15.9495,-15.3426,-0.6069,8.7465,1172.209,-2651.9691,-3824.1781,626.9592,9559.5611,-2684.953,2.2415,4.1417,1.8478,2.871,9.051,class2_2026_04_27_15_26_06.csv,1,127.63,connector,199.737
131.776,412,0.659748,-18.757,-18.5721,2.2181,-12.8908,-33.9298,21.0391,2.857,-2061.6428,-4931.6656,-2870.0228,-4568.9671,-1752.2991,-4568.9671,3.1629,14.3433,4.5349,0.0,6.782,class2_2026_04_27_15_26_06.csv,2,131.78,break,199.737
62.538,195,0.313102,-15.551,-15.5422,0.6438,-14.6419,-16.4682,1.8263,0.9165,-94.653,-74.8946,19.7584,-1083.0721,-371.4734,-1390.2821,0.1842,0.31,1.6836,0.0,1.825,class2_2026_04_27_15_53_40.csv,0,62.54,bend,199.737
131.457,411,0.65815,-17.922,-20.9166,10.4412,-12.7471,-32.647,19.8999,3.661,-1375.5683,-4233.2246,-2857.6563,-4047.0219,-1611.6272,-48885.5831,3.0769,13.8942,4.5157,0.0,35.841,class2_2026_04_27_15_53_40.csv,1,131.46,break,199.737
127.628,399,0.63898,-7.887,-10.7451,2.8178,-15.9291,-17.1206,1.1915,8.695,1235.181,-5079.249,-6314.43,608.1505,9581.5047,-2888.7147,2.278,8.9956,3.949,2.871,8.639,class2_2026_04_27_15_53_40.csv,2,127.63,connector,199.737
132.095,413,0.661345,-17.392,-17.3263,2.1191,-10.9676,-29.0333,18.0658,3.7775,-2472.2293,-3154.5339,-682.3046,-3368.3386,-2491.9732,-3368.3386,3.3488,13.0151,3.8865,0.0,6.558,class1_2026_04_27_14_39_28.csv,0,132.09,break,199.737
127.628,399,0.63898,-5.927,-8.8199,2.8946,-13.9174,-13.5112,-0.4063,8.85,1150.4725,-2722.863,-3873.3355,594.0439,9562.183,-2768.0251,2.2548,4.3778,1.9416,2.871,9.028,class1_2026_04_27_14_39_28.csv,1,127.63,connector,199.737
35.736,111,0.178915,-9.346,-11.3738,1.6506,-14.0247,-13.4571,-0.5677,5.0845,627.6757,-1018.6772,-1646.353,-358.9342,6183.3856,-2233.5423,1.2978,1.4787,1.1394,2.552,5.154,class3_2026_05_14_13_12_07.csv,0,35.74,connector,199.737
127.947,400,0.640577,-0.157,-1.4353,2.0306,-12.1034,-6.828,-5.2754,10.767,3258.4014,-2605.1636,-5863.565,0.0,20765.8547,-5120.6897,5.4957,4.2477,0.7729,3.828,6.223,class3_2026_05_14_13_12_07.csv,1,127.95,connector,199.737
136.562,427,0.683709,-17.849,-17.4591,0.9498,-12.5661,-25.6717,13.1057,1.832,-1825.1406,-3838.7524,-2013.6118,-1065.8323,-1065.8323,-1684.9545,3.3883,11.3569,3.3518,0.0,2.799,class3_2026_05_14_13_12_07.csv,2,136.56,break,199.737
133.371,417,0.667733,-18.38,-18.1531,2.245,-10.2235,-31.1819,20.9584,2.787,-2655.663,-3991.9292,-1336.2662,-4000.0,-1874.6066,-8130.094,4.3601,13.3618,3.0645,0.0,7.926,class3_2026_05_14_13_42_54.csv,0,133.37,break,199.737
37.969,118,0.190095,-14.856,-14.4593,1.2703,-13.1639,-16.2242,3.0603,2.745,447.0742,-241.9646,-689.0388,-1460.815,-1460.815,-1460.815,1.5461,0.4007,0.2592,0.0,3.686,class3_2026_05_14_13_42_54.csv,1,37.97,bend,199.737
35.736,111,0.178915,-10.127,-11.9828,1.3806,-14.0373,-14.8393,0.802,4.3215,532.5804,-1260.602,-1793.1824,-362.069,5065.8307,-2228.8401,1.0552,1.8387,1.7425,2.233,4.298,class3_2026_05_14_13_42_54.csv,2,35.74,connector,199.737
127.628,399,0.63898,-3.469,-6.9587,4.0932,-15.0976,-11.0519,-4.0457,12.49,1931.8673,-2677.2286,-4609.0959,771.1599,15834.933,-2763.3229,3.6533,4.4143,1.2083,3.828,13.202,class3_2026_05_14_13_42_54.csv,3,127.63,connector,199.737
131.776,412,0.659748,-16.707,-16.3736,2.1953,-10.8399,-28.5933,17.7534,3.0765,-2065.6684,-4767.0014,-2701.333,-2553.2915,-1982.0924,-4205.3292,3.1898,13.2952,4.168,0.0,7.449,class1_2026_04_27_14_45_33.csv,0,131.78,break,199.737
127.628,399,0.63898,-5.91,-8.801,2.8957,-13.933,-13.4468,-0.4862,8.8685,1147.5282,-2616.7712,-3764.2995,594.0439,9680.2508,-2750.7837,2.2597,4.3833,1.9398,2.871,8.936,class1_2026_04_27_14_45_33.csv,1,127.63,connector,199.737
131.776,412,0.659748,-17.062,-16.6098,2.411,-10.8288,-29.3778,18.549,3.3705,-2068.7634,-3005.1505,-936.3871,-3095.6113,-2368.0725,-5073.6708,3.1874,12.8947,4.0456,0.0,7.877,class1_2026_04_27_14_47_57.csv,0,131.78,break,199.737
127.628,399,0.63898,-5.893,-8.8061,2.9146,-13.8877,-13.4799,-0.4078,8.8015,1121.8511,-2656.7155,-3778.5666,598.7461,9615.9875,-2700.627,2.2434,4.402,1.9622,2.871,9.051,class1_2026_04_27_14_47_57.csv,1,127.63,connector,199.737
132.414,414,0.662942,-18.122,-17.9022,1.7498,-11.1704,-28.2282,17.0578,3.3265,-2663.1358,-6748.4019,-4085.2661,-2001.569,-1652.0361,-2786.8339,3.5933,11.8267,3.2913,0.0,5.743,class1_2026_04_27_14_37_11.csv,0,132.41,break,199.737
127.947,400,0.640577,-6.36,-8.2891,2.0147,-13.4618,-14.2454,0.7837,8.8465,1686.8379,-2654.6996,-4341.5375,-2039.185,9617.5549,-3257.0533,2.8914,4.159,1.4384,2.871,6.904,class1_2026_04_27_14_37_11.csv,1,127.95,connector,199.737
96.997,303,0.485624,-8.567,-10.978,2.0336,-14.1344,-16.0083,1.8738,6.17,707.8945,-2416.5173,-3124.4117,152.0376,7463.9498,-2821.3166,1.4715,4.1392,2.813,2.552,6.21,class3_2026_05_14_13_18_31.csv,0,97.0,connector,199.737
35.736,111,0.178915,-13.152,-13.8534,0.4479,-14.3492,-14.3874,0.0382,1.273,134.5139,-224.1762,-358.6901,-114.4201,1601.8809,-1089.3417,0.2936,0.3399,1.1576,1.276,1.424,class3_2026_05_14_13_18_31.csv,1,35.74,connector,199.737
100.826,315,0.504794,-18.115,-17.991,1.8,-12.9757,-22.4454,9.4697,3.074,-1605.1598,271.0146,1876.1745,-3161.442,-1327.5862,-8131.6614,2.682,6.9127,2.5774,0.0,6.305,class3_2026_05_14_13_18_31.csv,2,100.83,break,199.737
50.732,158,0.253994,-15.809,-15.5176,0.5704,-14.6423,-16.4567,1.8144,1.047,-118.8113,-168.0601,-49.2488,-909.0909,-122.2571,-1427.9013,0.2494,0.3626,1.4538,0.0,1.644,class2_2026_04_27_15_47_51.csv,0,50.73,bend,199.737
131.457,411,0.65815,-17.48,-17.385,2.0662,-12.7561,-35.6707,22.9147,3.1335,-1414.0515,-5438.0449,-4023.9934,-1333.8558,-1333.8558,-5517.2414,3.1172,14.4113,4.6231,0.0,6.968,class2_2026_04_27_15_47_51.csv,1,131.46,break,199.737
127.628,399,0.63898,-7.855,-10.7439,2.8518,-15.9375,-16.7737,0.8362,8.8595,1227.4113,-2688.7517,-3916.163,636.3636,9684.953,-2874.6082,2.2781,8.8787,3.8973,2.871,8.733,class2_2026_04_27_15_47_51.csv,2,127.63,connector,199.737
37.969,118,0.190095,-15.322,-15.5489,0.9632,-14.5617,-17.2406,2.6789,1.027,-23.2326,-243.5051,-220.2725,-1470.2194,130.094,-1998.4326,0.1339,0.5073,3.7882,0.0,2.485,class2_2026_04_27_15_42_56.csv,0,37.97,bend,199.737
127.628,399,0.63898,-8.845,-11.7892,2.9865,-16.9864,-18.1315,1.1451,8.737,1289.0794,-2857.1698,-4146.2492,557.9937,10057.1694,-2764.8903,2.3414,8.9215,3.8104,2.871,9.372,class2_2026_04_27_15_42_56.csv,1,127.63,connector,199.737
131.138,410,0.656553,-18.068,-18.0107,2.7509,-13.7721,-29.8691,16.0969,3.582,-581.7342,-1465.0289,-883.2947,-1178.6994,-1178.6994,-42909.094,3.1648,12.6853,4.0082,0.0,8.13,class2_2026_04_27_15_42_56.csv,2,131.14,break,199.737
82.958,259,0.415336,-15.29,-15.3694,0.6432,-14.6899,-16.3353,1.6454,0.833,-0.3231,-118.4691,-118.146,-1178.6834,402.8213,-1178.6834,0.1202,0.273,2.2705,0.0,1.925,class2_2026_04_27_15_34_55.csv,0,82.96,bend,199.737
131.457,411,0.65815,-17.586,-17.9238,2.858,-12.5197,-31.027,18.5073,4.4565,-1359.2192,-4262.309,-2903.0898,-6089.3433,-2431.7825,-46318.1834,3.0597,13.384,4.3743,0.0,8.701,class2_2026_04_27_15_34_55.csv,1,131.46,break,199.737
127.947,400,0.640577,-8.087,-10.0079,1.9782,-15.288,-17.8014,2.5134,8.882,1691.4215,-2975.3553,-4666.7768,-1978.0564,9393.4169,-3275.8621,2.9345,8.8755,3.0245,2.871,6.761,class2_2026_04_27_15_34_55.csv,2,127.95,connector,199.737
10.21,31,0.051117,-14.286,-14.3251,0.3625,-11.875,-15.7291,3.8541,0.3395,-1008.6264,-452.1116,556.5148,-272.7273,105.0157,-1363.6299,2.2076,0.6762,0.3063,0.0,1.241,class2_2026_04_27_16_00_02.csv,0,10.21,bend,199.737
127.628,399,0.63898,-8.066,-10.8382,2.6901,-15.8439,-15.4496,-0.3943,8.6015,1142.8912,-2760.8467,-3903.738,575.2351,9300.9404,-2799.373,2.1947,4.0744,1.8565,2.871,8.205,class2_2026_04_27_16_00_02.csv,1,127.63,connector,199.737
131.138,410,0.656553,-16.861,-17.1291,2.366,-12.8866,-27.1823,14.2957,3.7245,-708.1629,-2051.4143,-1343.2514,-2388.9762,-2023.511,-3985.8918,3.052,12.2211,4.0042,0.0,7.426,class2_2026_04_27_16_00_02.csv,2,131.14,break,199.737
103.059,322,0.515974,-16.056,-16.1476,0.4891,-14.958,-16.6433,1.6853,0.546,-227.2148,-13.6426,213.5722,-1432.6019,-261.7555,-1432.6019,0.4024,0.3159,0.7851,0.0,1.296,class2_2026_04_27_15_25_41.csv,0,103.06,bend,199.737
127.628,399,0.63898,-7.724,-10.5767,2.8275,-15.6794,-15.0276,-0.6518,8.5815,1142.0739,-2721.4329,-3863.5068,677.116,9793.1034,-2716.3009,2.2361,4.0017,1.7896,2.871,8.555,class2_2026_04_27_15_25_41.csv,1,127.63,connector,199.737
131.776,412,0.659748,-18.61,-17.9699,1.6604,-12.6553,-30.7557,18.1004,3.539,-2141.849,-4776.3183,-2634.4693,-2332.29,-2332.29,-2332.29,3.2058,13.624,4.2498,0.0,4.928,class2_2026_04_27_15_25_41.csv,2,131.78,break,199.737
134.647,421,0.674121,-18.271,-18.783,1.2761,-12.3089,-34.6086,22.2997,1.888,-2413.7676,-5952.4286,-3538.6609,-3230.406,-175.5486,-6351.2703,4.1017,13.8426,3.3748,0.0,4.007,class3_2026_05_14_13_23_04.csv,0,134.65,break,199.737
127.309,398,0.637383,-3.189,-7.054,5.0669,-14.6127,-9.1364,-5.4763,12.32,1151.1149,-2631.0722,-3782.1871,4804.0752,16205.5207,-2691.2226,2.5294,4.2856,1.6943,3.828,13.423,class3_2026_05_14_13_23_04.csv,1,127.31,connector,199.737
127.628,399,0.63898,-5.91,-8.801,2.8957,-13.933,-13.4468,-0.4862,8.8685,1147.5282,-2616.7712,-3764.2995,594.0439,9680.2508,-2750.7837,2.2597,4.3833,1.9398,2.871,8.936,class1_2026_04_27_14_44_55.csv,0,127.63,connector,199.737
132.414,414,0.662942,-17.912,-17.8602,2.0627,-11.0536,-30.6062,19.5526,2.9195,-2593.7949,-4497.3791,-1903.5842,-1785.2665,-1785.2665,-4205.3292,3.5047,13.679,3.903,0.0,6.172,class1_2026_04_27_14_44_55.csv,1,132.41,break,199.737
118.056,369,0.591057,-16.182,-15.9138,0.7601,-14.8468,-16.8377,1.9908,1.4215,-134.2358,-142.9453,-8.7095,-1155.1708,-197.4922,-1155.1708,0.2716,0.3344,1.2312,0.0,2.271,class2_2026_04_27_15_16_58.csv,0,118.06,bend,199.737
126.032,394,0.63099,-17.112,-15.4061,3.039,-17.0422,-13.1509,-3.8913,7.8385,-114.0623,-600.1028,-486.0405,194.3558,677.1176,194.3558,0.3428,3.3435,9.7537,0.0,8.748,class2_2026_04_27_15_16_58.csv,1,126.03,break,199.737
66.047,206,0.33067,-16.008,-15.7198,0.7866,-14.6634,-17.1249,2.4615,1.271,-104.387,-283.1387,-178.7517,-1122.2571,-43.8871,-1122.2571,0.2409,0.4784,1.9858,0.0,2.105,class2_2026_04_27_15_51_44.csv,0,66.05,bend,199.737
127.628,399,0.63898,-8.484,-11.3596,2.8646,-16.4586,-19.1361,2.6775,8.7555,1139.025,-2732.7236,-3871.7487,570.5329,9426.3323,-2700.627,2.2582,11.508,5.0962,2.871,8.922,class2_2026_04_27_15_51_44.csv,1,127.63,connector,199.737
131.776,412,0.659748,-18.143,-25.3589,13.2327,-13.4351,-36.3416,22.9065,3.2985,-2124.7224,484.7531,2609.4755,-3147.3354,-1485.8934,-46141.069,3.2066,13.7256,4.2804,0.0,34.381,class2_2026_04_27_15_51_44.csv,2,131.78,break,199.737
38.607,120,0.193289,-17.502,-20.3311,10.599,-13.1851,-31.3087,18.1236,3.0865,-283.5816,376.9357,660.5173,-2221.0031,-2221.0031,-49410.663,2.0219,13.3521,6.6039,0.0,36.126,class3_2026_05_14_12_58_49.csv,0,38.61,break,199.737
35.417,110,0.177318,-9.801,-11.8251,1.8977,-14.2899,-22.8093,8.5193,5.096,304.1607,-4759.4559,-5063.6165,2838.558,5967.0846,-2598.7461,0.7694,14.8518,19.3021,2.233,5.329,class3_2026_05_14_12_58_49.csv,1,35.42,connector,199.737
107.526,336,0.538338,-16.084,-15.945,0.6224,-14.9109,-16.7626,1.8517,1.0525,-165.2389,-142.4036,22.8354,-451.4107,-451.4107,-1391.8495,0.3191,0.3438,1.0773,0.0,1.977,class2_2026_04_27_15_24_25.csv,0,107.53,bend,199.737
127.947,400,0.640577,-8.246,-10.1938,2.0049,-15.4501,-17.8142,2.3641,8.87,1711.955,-2479.7061,-4191.6611,-1987.4608,9518.8088,-3224.1379,2.9169,8.8689,3.0405,2.871,6.865,class2_2026_04_27_15_24_25.csv,1,127.95,connector,199.737
131.776,412,0.659748,-18.926,-18.3294,2.4741,-12.7711,-35.8112,23.0401,2.985,-2040.1609,-3577.532,-1537.3711,-2341.6912,-2200.9964,-7478.0564,3.1423,14.19,4.5158,0.0,8.826,class2_2026_04_27_15_24_25.csv,2,131.78,break,199.737
20.42,63,0.102234,-16.227,-16.7248,1.0083,-16.2106,-16.8476,0.6369,0.3445,36.5238,592.1182,555.5944,-438.6023,443.5737,-5755.4843,0.1709,1.4143,8.2756,0.0,3.475,class2_2026_04_27_15_57_16.csv,0,20.42,bend,199.737
127.628,399,0.63898,-8.085,-10.9596,2.8782,-15.8068,-15.4828,-0.324,8.457,1091.8713,-2680.8148,-3772.6861,645.768,9487.008,-2705.3292,2.1609,4.0917,1.8935,2.871,8.969,class2_2026_04_27_15_57_16.csv,1,127.63,connector,199.737
131.138,410,0.656553,-17.047,-17.0342,2.186,-12.9419,-27.3127,14.3707,4.005,-651.5978,-5218.6972,-4567.0995,-2112.484,-2062.6959,-2957.6787,3.0946,12.1492,3.926,0.0,6.805,class2_2026_04_27_15_57_16.csv,2,131.14,break,199.737
127.628,399,0.63898,-5.91,-8.801,2.8957,-13.933,-13.4468,-0.4862,8.8685,1147.5282,-2616.7712,-3764.2995,594.0439,9680.2508,-2750.7837,2.2597,4.3833,1.9398,2.871,8.936,class1_2026_04_27_14_45_40.csv,0,127.63,connector,199.737
132.095,413,0.661345,-16.973,-17.2306,2.2479,-10.9354,-28.8291,17.8937,3.2315,-2461.6792,-3437.6475,-975.9683,-1888.7147,-1888.7147,-4205.3292,3.3349,13.1235,3.9352,0.0,6.717,class1_2026_04_27_14_45_40.csv,1,132.09,break,199.737
121.246,379,0.607028,-16.651,-16.3329,0.9349,-14.8586,-17.0139,2.1553,1.342,-170.5232,-87.1727,83.3506,-1893.4169,-1247.6473,-1893.4169,0.4461,1.3633,3.0558,0.0,2.926,class2_2026_04_27_15_13_34.csv,0,121.25,bend,199.737
131.457,411,0.65815,-18.03,-18.297,2.0454,-13.6628,-32.3987,18.7358,3.754,-1364.4425,-1720.1324,-355.6899,-4833.8558,-1953.3665,-46274.2962,3.1077,14.0257,4.5132,0.0,5.486,class2_2026_04_27_15_13_34.csv,1,131.46,break,199.737
127.947,400,0.640577,-9.164,-11.1224,2.0586,-16.1267,-18.5141,2.3874,8.4925,1607.2881,-2529.4245,-4136.7126,-1989.0282,9904.3887,-3250.7837,2.8188,8.5983,3.0504,2.871,7.077,class2_2026_04_27_15_13_34.csv,2,127.95,connector,199.737
127.628,399,0.63898,-5.974,-8.8658,2.8784,-13.9979,-13.5111,-0.4868,8.8785,1145.7939,-2611.1539,-3756.9479,579.9373,9655.1724,-2695.9248,2.2627,4.3753,1.9337,2.871,8.891,class1_2026_04_27_14_36_42.csv,0,127.63,connector,199.737
132.095,413,0.661345,-17.207,-17.2667,2.2963,-11.0201,-27.7734,16.7533,3.338,-2481.9748,-4997.247,-2515.2722,-695.9263,-695.9263,-5324.4498,3.3578,11.9686,3.5644,0.0,7.924,class1_2026_04_27_14_36_42.csv,1,132.09,break,199.737
20.74,64,0.103837,-17.26,-17.3382,1.6074,-16.2878,-17.0323,0.7445,0.452,44.3458,723.3923,679.0465,-618.6478,-23.5094,-5782.1317,0.2373,1.579,6.655,0.0,4.97,class2_2026_04_27_15_59_08.csv,0,20.74,bend,199.737
127.628,399,0.63898,-8.105,-10.9561,2.8221,-15.898,-18.6777,2.7797,8.57,1057.5467,-4596.5573,-5654.104,622.2571,9296.2382,-2836.9906,2.1972,11.6014,5.2801,2.871,8.783,class2_2026_04_27_15_59_08.csv,1,127.63,connector,199.737
131.138,410,0.656553,-16.766,-20.2077,10.6476,-13.0105,-35.0428,22.0323,4.1905,-625.7112,-5994.5245,-5368.8133,-3494.8141,-2034.4828,-49641.069,3.1416,14.8843,4.7378,0.0,36.274,class2_2026_04_27_15_59_08.csv,2,131.14,break,199.737
99.55,311,0.498405,-16.013,-15.7821,0.5381,-14.8171,-16.7923,1.9752,1.248,-183.7012,-202.4874,-18.7862,-594.0439,-581.5047,-764.8918,0.3204,0.3687,1.1508,0.0,1.676,class2_2026_04_27_15_23_25.csv,0,99.55,bend,199.737
131.457,411,0.65815,-17.296,-20.6782,10.4887,-12.8121,-36.0816,23.2695,4.1565,-1350.412,-3060.9544,-1710.5424,-5297.8072,-2028.3317,-48724.1426,3.1814,14.0195,4.4066,0.0,35.844,class2_2026_04_27_15_23_25.csv,1,131.46,break,199.737
127.309,398,0.637383,-8.653,-11.487,3.4772,-16.4096,-17.7551,1.3455,8.6765,504.4035,-2656.7194,-3161.1229,4728.8401,9757.0533,-2595.6113,1.4624,11.9159,8.1483,2.871,8.984,class2_2026_04_27_15_23_25.csv,2,127.31,connector,199.737
132.414,414,0.662942,-18.416,-18.6928,2.9611,-11.0869,-34.0467,22.9598,3.825,-2644.2596,-6702.9518,-4058.6922,-4289.9671,-2599.7027,-7990.5987,3.5632,14.2796,4.0075,0.0,10.495,class1_2026_04_27_14_47_07.csv,0,132.41,break,199.737
127.628,399,0.63898,-5.896,-8.8027,2.9004,-13.8879,-13.5644,-0.3234,8.8115,1134.8882,-2698.7633,-3833.6515,636.3636,9567.3981,-2736.6771,2.2359,4.4967,2.0112,2.871,9.0,class1_2026_04_27_14_47_07.csv,1,127.63,connector,199.737
67.962,212,0.340257,-15.149,-15.35,0.688,-14.6427,-16.6216,1.9789,0.7015,9.3692,-200.3055,-209.6747,-1487.4608,267.5653,-1832.29,0.0979,0.4303,4.3953,0.0,1.758,class2_2026_04_27_15_39_46.csv,0,67.96,bend,199.737
131.138,410,0.656553,-17.066,-17.7641,3.1987,-13.1308,-27.6571,14.5263,4.374,-594.6136,-4570.1256,-3975.512,-3064.7419,-2131.6614,-8711.6003,3.2413,12.0325,3.7123,0.0,10.198,class2_2026_04_27_15_39_46.csv,1,131.14,break,199.737
127.947,400,0.640577,-8.524,-10.474,2.0133,-15.6849,-16.6329,0.948,8.8485,1607.1098,-2864.7016,-4471.8114,-2006.2696,9676.1845,-3227.2727,2.9047,4.4546,1.5336,2.871,6.891,class2_2026_04_27_15_39_46.csv,2,127.95,connector,199.737
52.008,162,0.260382,-15.922,-15.748,0.88,-14.6661,-17.0053,2.3392,1.0715,-86.776,-241.7601,-154.9841,-1352.663,175.5486,-1432.6019,0.1713,0.452,2.6382,0.0,2.45,class2_2026_04_27_15_49_13.csv,0,52.01,bend,199.737
131.457,411,0.65815,-18.174,-19.3263,3.6244,-13.2482,-32.3004,19.0522,4.217,-1403.9476,-3518.2281,-2114.2805,-11783.6991,-2605.0157,-11783.6991,3.1482,12.5839,3.9971,0.0,10.338,class2_2026_04_27_15_49_13.csv,1,131.46,break,199.737
127.947,400,0.640577,-8.713,-10.6817,2.0494,-15.8662,-19.1158,3.2496,8.777,1723.7842,-3291.107,-5014.8912,-2012.5392,9857.3557,-3197.4922,2.9068,9.0626,3.1177,2.871,7.027,class2_2026_04_27_15_49_13.csv,2,127.95,connector,199.737
52.646,164,0.263577,-15.166,-15.3972,0.9057,-14.5962,-17.0233,2.4271,0.8845,14.5428,-294.8724,-309.4152,-2196.1236,280.5643,-2196.1236,0.1054,0.4729,4.4873,0.0,2.361,class2_2026_04_27_15_48_35.csv,0,52.65,bend,199.737
127.309,398,0.637383,-9.474,-12.2724,3.4657,-17.2731,-17.6322,0.3591,8.6575,653.4431,-4665.1973,-5318.6403,4581.5047,9271.9271,-2634.7962,1.5339,9.4419,6.1555,2.871,9.241,class2_2026_04_27_15_48_35.csv,1,127.31,connector,199.737
131.457,411,0.65815,-19.069,-22.5912,10.4879,-13.6069,-30.3004,16.6936,4.1195,-1422.2152,-259.8395,1162.3757,-51105.0188,-1798.6485,-51105.0188,3.173,12.4087,3.9106,0.0,35.337,class2_2026_04_27_15_48_35.csv,2,131.46,break,199.737
111.674,349,0.559105,-15.896,-15.7423,0.5254,-14.9087,-16.5588,1.6502,1.0085,-114.8235,-117.2719,-2.4484,-355.7994,-355.7994,-427.9013,0.2488,0.2869,1.1533,0.0,1.516,class2_2026_04_27_15_20_40.csv,0,111.67,bend,199.737
127.947,400,0.640577,-8.047,-9.9727,1.9726,-15.1946,-15.9637,0.7691,8.7925,1689.9928,-2728.1644,-4418.1573,-1990.5956,9400.1553,-3260.1881,2.9041,4.201,1.4466,2.871,6.728,class2_2026_04_27_15_20_40.csv,1,127.95,connector,199.737
130.818,409,0.654951,-15.874,-15.9827,2.5432,-12.6367,-24.1999,11.5632,4.4395,140.1544,-4473.9925,-4614.1469,-2719.0603,-2073.6677,-6169.2806,3.2302,9.392,2.9076,0.0,7.954,class2_2026_04_27_15_20_40.csv,2,130.82,break,199.737
